Frame,RX,RY,RZ,TX,TY,TZ
5441,-1.352292,0.023813,-0.005427,25.221802,439.723175,254.586487
5442,-1.355807,0.023149,-0.005632,25.227175,440.578186,254.948593
5443,-1.358595,0.023544,-0.005906,25.361313,441.116364,255.246552
5444,-1.359819,0.024884,-0.007806,25.245455,441.575745,255.247589
5445,-1.361384,0.024984,-0.008524,25.203054,441.843353,255.226639
5446,-1.362724,0.025397,-0.008177,25.175795,441.995422,255.181641
5447,-1.363397,0.026649,-0.008939,25.113213,442.002289,255.099411
5448,-1.363337,0.027988,-0.009081,25.046242,441.906738,255.035995
5449,-1.363307,0.029522,-0.010483,24.981398,441.680939,255.061172
5450,-1.362363,0.031713,-0.012972,24.781107,441.460632,254.959915
5451,-1.361417,0.032941,-0.014805,24.704702,441.13504,254.971558
5452,-1.360458,0.03366,-0.016595,24.551033,440.904388,254.922089
5453,-1.358521,0.035399,-0.019815,24.302465,440.555206,254.784698
5454,-1.357233,0.034717,-0.019771,24.202892,440.263611,254.825974
5455,-1.35579,0.035562,-0.021138,24.14481,439.890839,254.729034
5456,-1.353876,0.035612,-0.021503,24.091555,439.546387,254.638992
5457,-1.352643,0.035214,-0.020951,24.187571,439.177246,254.612091
5458,-1.350746,0.034539,-0.02114,24.086817,438.821014,254.45285
5459,-1.349093,0.033016,-0.018784,24.189039,438.42926,254.378998
5460,-1.346969,0.033004,-0.018332,24.150106,438.071411,254.256882
5461,-1.344966,0.032126,-0.017721,24.078239,437.565796,254.170959
5462,-1.342951,0.031089,-0.01723,24.074755,437.012512,254.044922
5463,-1.34031,0.029972,-0.017107,23.994417,436.480042,253.934113
5464,-1.337692,0.029936,-0.018091,23.916443,435.925964,253.797852
5465,-1.334689,0.029385,-0.0183,23.765001,435.286194,253.646255
5466,-1.331838,0.028247,-0.017944,23.75308,434.597931,253.506744
5467,-1.328535,0.027226,-0.017847,23.743193,433.890533,253.380692
5468,-1.325644,0.026294,-0.017258,23.735996,433.139008,253.218323
5469,-1.322148,0.024849,-0.016027,23.792059,432.387695,253.001419
5470,-1.318351,0.023594,-0.014348,23.769176,431.635986,252.752304
5471,-1.314726,0.022115,-0.013406,23.772394,430.85321,252.458481
5472,-1.310845,0.021488,-0.011733,23.897938,429.96524,252.232788
5473,-1.307504,0.019436,-0.009547,23.908665,429.051086,252.015594
5474,-1.303026,0.01855,-0.008741,23.951927,428.095306,251.702286
5475,-1.29779,0.018139,-0.008826,23.85928,427.070831,251.355499
5476,-1.291707,0.005523,-0.003572,23.602728,425.939911,251.310379
5477,-1.28616,0.006342,-0.005506,23.429079,424.853424,250.972427
5478,-1.280105,0.006717,-0.006116,23.422848,423.641846,250.632492
5479,-1.274394,0.006054,-0.005689,23.472507,422.429047,250.322342
5480,-1.267637,0.009567,-0.015985,22.859957,420.993988,249.760681
5481,-1.261608,0.008101,-0.013375,22.948298,419.780334,249.311295
5482,-1.255032,0.008168,-0.012837,23.042383,418.454132,248.847244
5483,-1.248581,0.008307,-0.011904,23.103966,417.050293,248.319366
5484,-1.242116,0.008075,-0.01109,23.174088,415.667297,247.868881
5485,-1.236552,0.008103,-0.011025,23.294365,414.249664,247.499222
5486,-1.230716,0.00868,-0.010668,23.345619,412.901733,247.045639
5487,-1.225377,0.009298,-0.009977,23.446943,411.5159,246.664093
5488,-1.220183,0.010611,-0.010312,23.600433,410.201019,246.251343
5489,-1.215326,0.01154,-0.009576,23.748581,408.898773,245.827042
5490,-1.211618,0.012799,-0.010333,23.866863,407.708893,245.573547
5491,-1.208823,0.013008,-0.009326,24.109915,406.47345,245.330505
5492,-1.205523,0.014052,-0.009232,24.200558,405.434082,245.070267
5493,-1.202915,0.015741,-0.00951,24.30477,404.505341,244.955429
5494,-1.199963,0.016105,-0.008696,24.492455,403.596283,244.926941
5495,-1.197624,0.016411,-0.007596,24.641024,402.811615,244.93837
5496,-1.195193,0.017332,-0.007877,24.742603,402.195801,245.100845
5497,-1.194082,0.017816,-0.006404,24.876644,401.714569,245.435715
5498,-1.192854,0.018449,-0.005675,24.968382,401.266083,245.747009
5499,-1.192477,0.017671,-0.005682,25.112154,400.904816,246.110901
5500,-1.192005,0.017316,-0.004658,25.19323,400.60733,246.345749
5501,-1.191239,0.018658,-0.004418,25.270222,400.264832,246.447678
5502,-1.19082,0.019432,-0.004309,25.384825,400.001129,246.41153
5503,-1.190312,0.020452,-0.002945,25.496479,399.800964,246.270187
5504,-1.189834,0.021674,-0.003333,25.563679,399.673126,246.074005
5505,-1.189853,0.021327,-0.00201,25.736233,399.579132,245.89769
5506,-1.188524,0.020494,-0.006993,26.166546,399.745972,246.016083
5507,-1.189246,0.020346,-0.006065,26.305433,399.838318,246.024506
5508,-1.190469,0.019837,-0.006765,26.425604,400.040039,245.998138
5509,-1.1919,0.020824,-0.007184,26.538847,400.238861,246.064621
5510,-1.192811,0.020662,-0.006149,26.561508,400.542999,245.917389
5511,-1.194733,0.020672,-0.006212,26.691378,400.790985,245.892105
5512,-1.196331,0.021375,-0.006767,26.751568,401.032379,245.839325
5513,-1.197711,0.022539,-0.007642,26.773611,401.203583,245.778412
5514,-1.198832,0.022682,-0.007169,26.882477,401.358887,245.682541
5515,-1.199669,0.023983,-0.008035,26.838661,401.411652,245.683716
5516,-1.199838,0.024098,-0.007657,26.843525,401.390594,245.67572
5517,-1.199794,0.024374,-0.008031,26.777435,401.389343,245.6474
5518,-1.199025,0.024725,-0.008324,26.810608,401.309845,245.638794
5519,-1.198582,0.02469,-0.008832,26.802855,401.14209,245.659958
5520,-1.197413,0.025049,-0.009183,26.772808,400.955902,245.710297
5521,-1.196534,0.024489,-0.008808,26.775194,400.772858,245.805801
5522,-1.195789,0.024601,-0.008823,26.763992,400.546387,245.847824
5523,-1.195103,0.023871,-0.00885,26.710915,400.394073,245.77919
5524,-1.194484,0.023431,-0.009122,26.702272,400.266632,245.807495
5525,-1.19399,0.023206,-0.009744,26.63455,400.230774,245.805603
5526,-1.19397,0.022463,-0.009565,26.601404,400.272614,245.786148
5527,-1.194445,0.022157,-0.008975,26.58316,400.312805,245.850769
5528,-1.195512,0.021619,-0.008761,26.519381,400.408997,245.894119
5529,-1.196083,0.021428,-0.009179,26.369577,400.537781,245.871552
5530,-1.197004,0.020956,-0.009129,26.348001,400.674805,245.848602
5531,-1.197771,0.020999,-0.010088,26.273827,400.807861,245.873032
5532,-1.198336,0.02019,-0.010172,26.195465,400.878418,245.932922
5533,-1.198511,0.019544,-0.01018,26.150324,400.929901,245.916763
5534,-1.198989,0.019075,-0.009831,26.062422,400.957886,245.981873
5535,-1.198693,0.01875,-0.010263,25.973598,400.945679,245.996857
5536,-1.19766,0.019016,-0.011956,25.792435,400.886139,245.956665
5537,-1.197845,0.018207,-0.0112,25.771233,400.768738,246.03978
5538,-1.197294,0.017273,-0.010332,25.729616,400.672058,246.040375
5539,-1.197011,0.017588,-0.011987,25.648863,400.573639,246.081436
5540,-1.196698,0.017134,-0.011954,25.596182,400.527893,246.069565
5541,-1.196735,0.016205,-0.010784,25.557402,400.42691,246.129471
5542,-1.196468,0.017128,-0.013129,25.406517,400.484955,246.101364
5543,-1.196664,0.01741,-0.013728,25.310465,400.47403,246.044785
5544,-1.197052,0.017255,-0.013489,25.346874,400.511871,246.121155
5545,-1.197489,0.016308,-0.013535,25.271202,400.56134,246.13382
5546,-1.197731,0.017053,-0.014357,25.154491,400.596191,246.074768
5547,-1.197834,0.017311,-0.014349,25.152729,400.666779,246.10585
5548,-1.198008,0.016305,-0.014432,25.151167,400.720581,246.157455
5549,-1.198191,0.01619,-0.013886,25.205475,400.672943,246.182983
5550,-1.19807,0.016162,-0.014189,25.183411,400.751465,246.160095
5551,-1.197715,0.015859,-0.013445,25.23827,400.649261,246.162048
5552,-1.197978,0.014664,-0.012231,25.290451,400.69516,246.144623
5553,-1.197655,0.014808,-0.011951,25.30748,400.629944,246.153122
5554,-1.197397,0.015322,-0.012368,25.283489,400.598846,246.162659
5555,-1.197244,0.015282,-0.01205,25.380543,400.583771,246.107925
5556,-1.197246,0.016517,-0.013498,25.305519,400.596802,246.106598
5557,-1.197253,0.016057,-0.012983,25.477262,400.54953,246.113983
5558,-1.196925,0.017419,-0.012947,25.473829,400.540527,246.099365
5559,-1.197379,0.017504,-0.012524,25.474552,400.585571,246.025131
5560,-1.197547,0.018505,-0.013147,25.484896,400.649841,246.009399
5561,-1.197693,0.018674,-0.012681,25.595783,400.637177,246.004745
5562,-1.197627,0.019481,-0.013276,25.624102,400.625916,245.989624
5563,-1.197971,0.018842,-0.01201,25.751226,400.657043,245.989761
5564,-1.197458,0.019678,-0.01222,25.759338,400.727203,245.971939
5565,-1.197614,0.019273,-0.011042,25.927025,400.706421,246.040741
5566,-1.197648,0.019011,-0.009582,26.051563,400.700897,245.966019
5567,-1.19742,0.020323,-0.011061,26.097628,400.709595,245.945374
5568,-1.197688,0.019314,-0.00934,26.154831,400.698364,245.926926
5569,-1.197243,0.019775,-0.008969,26.272884,400.701172,245.914246
5570,-1.196881,0.019601,-0.008518,26.366472,400.694427,245.873581
5571,-1.197122,0.020123,-0.008505,26.396994,400.703918,245.843918
5572,-1.197436,0.020786,-0.008656,26.447821,400.675873,245.831314
5573,-1.19705,0.022029,-0.009938,26.423397,400.691315,245.831543
5574,-1.197019,0.021922,-0.009518,26.515934,400.67923,245.82756
5575,-1.197349,0.022003,-0.008829,26.564476,400.645782,245.805527
5576,-1.197064,0.022724,-0.00947,26.540024,400.658905,245.854355
5577,-1.197204,0.022393,-0.008969,26.575256,400.666779,245.825668
5578,-1.196959,0.022719,-0.008705,26.55475,400.675171,245.74762
5579,-1.196819,0.022895,-0.009405,26.570747,400.649597,245.788849
5580,-1.19685,0.022772,-0.009219,26.587988,400.657288,245.801926
5581,-1.196808,0.022969,-0.009038,26.540874,400.671722,245.772125
5582,-1.19688,0.02235,-0.008483,26.591402,400.662842,245.819687
5583,-1.196971,0.022286,-0.009237,26.525398,400.702362,245.791077
5584,-1.197119,0.021947,-0.008872,26.514589,400.685944,245.832428
5585,-1.196858,0.021403,-0.008186,26.472811,400.753082,245.762817
5586,-1.197115,0.021355,-0.009172,26.417681,400.748627,245.815506
5587,-1.197286,0.020726,-0.008799,26.458776,400.745605,245.844574
5588,-1.19738,0.020657,-0.009242,26.370167,400.739166,245.845764
5589,-1.197411,0.01978,-0.008527,26.321865,400.764618,245.875549
5590,-1.197238,0.020179,-0.008952,26.25082,400.720276,245.963303
5591,-1.19709,0.020242,-0.009822,26.177551,400.748535,245.917526
5592,-1.19708,0.020086,-0.010243,26.083811,400.699066,245.943085
5593,-1.197306,0.019111,-0.009898,26.040903,400.646271,245.963531
5594,-1.19722,0.019726,-0.011268,25.992817,400.610229,245.924622
5595,-1.197344,0.01865,-0.01033,25.932074,400.607239,245.973053
5596,-1.197183,0.018494,-0.01071,25.847879,400.584229,245.941666
5597,-1.197416,0.018988,-0.012095,25.757862,400.584167,246.015305
5598,-1.197599,0.018464,-0.012255,25.728333,400.629608,246.016785
5599,-1.197363,0.018085,-0.011914,25.685686,400.57373,246.042496
5600,-1.197632,0.017879,-0.01219,25.611282,400.615662,246.061768
5601,-1.197635,0.017437,-0.012277,25.556732,400.651764,246.063446
5602,-1.197392,0.017748,-0.012673,25.495438,400.639343,246.081085
5603,-1.197891,0.016477,-0.011542,25.574741,400.653229,246.137634
5604,-1.197677,0.016797,-0.012379,25.465691,400.681671,246.069901
5605,-1.197749,0.016753,-0.012213,25.458849,400.675049,246.097794
5606,-1.197778,0.01596,-0.011791,25.438755,400.712219,246.137726
5607,-1.197548,0.015749,-0.011625,25.499336,400.6362,246.129639
5608,-1.197587,0.016582,-0.012335,25.365005,400.637543,246.08667
5609,-1.197474,0.01653,-0.012489,25.440794,400.673431,246.096268
5610,-1.197292,0.016644,-0.012783,25.401714,400.632782,246.076065
5611,-1.197151,0.017092,-0.012806,25.394251,400.615112,246.056534
5612,-1.197371,0.016866,-0.013366,25.394169,400.612061,246.046448
5613,-1.197729,0.017116,-0.013256,25.438332,400.574219,246.065491
5614,-1.197596,0.017262,-0.012848,25.459154,400.594849,246.086533
5615,-1.197526,0.017267,-0.011931,25.543297,400.61731,246.070282
5616,-1.197632,0.017812,-0.012753,25.555267,400.581116,246.084763
5617,-1.197401,0.017845,-0.012634,25.637363,400.578308,246.0793
5618,-1.197636,0.018252,-0.012213,25.665573,400.60025,246.075958
5619,-1.197511,0.018276,-0.012108,25.691202,400.655579,245.986649
5620,-1.197303,0.017756,-0.011068,25.804646,400.697998,245.940918
5621,-1.197786,0.018173,-0.011118,25.812607,400.706848,245.981201
5622,-1.197485,0.018569,-0.010834,25.916866,400.704407,245.98201
5623,-1.197358,0.018117,-0.009756,25.998186,400.707245,246.002991
5624,-1.197657,0.017986,-0.008937,26.079891,400.684509,245.980927
5625,-1.197439,0.019123,-0.009499,26.057745,400.718781,245.934952
5626,-1.197268,0.019388,-0.009984,26.129349,400.726044,245.907211
5627,-1.197489,0.019643,-0.009177,26.189571,400.717834,245.954849
5628,-1.197493,0.019897,-0.009567,26.21628,400.723145,245.898544
5629,-1.197046,0.020724,-0.010166,26.249086,400.703979,245.883682
5630,-1.197632,0.020404,-0.009605,26.297092,400.688995,245.934189
5631,-1.197087,0.021149,-0.009837,26.362101,400.639069,245.885956
5632,-1.197486,0.02118,-0.009379,26.353998,400.676819,245.911301
5633,-1.197212,0.021027,-0.009323,26.405354,400.693298,245.853546
5634,-1.196999,0.021279,-0.009036,26.467144,400.664825,245.853668
5635,-1.1968,0.021981,-0.009094,26.431837,400.684296,245.792862
5636,-1.196879,0.021589,-0.009212,26.474283,400.696106,245.787979
5637,-1.196916,0.021269,-0.008366,26.461132,400.701202,245.774597
5638,-1.196857,0.021162,-0.008747,26.457327,400.717285,245.793655
5639,-1.197111,0.021206,-0.008605,26.5158,400.692596,245.905869
5640,-1.197051,0.02062,-0.008355,26.500401,400.727203,245.878738
5641,-1.196972,0.020854,-0.008772,26.453728,400.732941,245.871506
5642,-1.197353,0.021011,-0.008971,26.459044,400.703857,245.890549
5643,-1.197138,0.020835,-0.00943,26.411772,400.71051,245.901077
5644,-1.197438,0.020942,-0.009395,26.321434,400.706299,245.897141
5645,-1.197249,0.020926,-0.009551,26.330553,400.698364,245.841599
5646,-1.197261,0.020052,-0.009253,26.251471,400.711731,245.887756
5647,-1.197192,0.020847,-0.00994,26.237221,400.674194,245.933853
5648,-1.197455,0.019603,-0.009559,26.216295,400.688782,245.949448
5649,-1.197302,0.019721,-0.010178,26.152288,400.653748,245.907776
5650,-1.197054,0.020419,-0.010616,26.118462,400.636566,245.92514
5651,-1.19706,0.020055,-0.01128,25.98189,400.643005,245.940231
5652,-1.197097,0.018969,-0.010537,25.95381,400.648834,245.939606
5653,-1.19741,0.018186,-0.010139,25.960009,400.685303,245.977219
5654,-1.197364,0.018233,-0.010534,25.955334,400.642426,245.989685
5655,-1.197404,0.018401,-0.011519,25.854834,400.650604,246.078201
5656,-1.197415,0.018175,-0.011351,25.789173,400.658478,246.069138
5657,-1.197515,0.017908,-0.011117,25.739601,400.712769,246.013565
5658,-1.197502,0.017069,-0.010667,25.759985,400.683563,246.080887
5659,-1.197567,0.017757,-0.01195,25.678345,400.68045,246.042892
5660,-1.197913,0.016832,-0.011513,25.70541,400.642334,246.087677
5661,-1.197467,0.016776,-0.011384,25.675913,400.669495,246.031815
5662,-1.197466,0.017148,-0.011722,25.586861,400.666443,246.047333
5663,-1.197473,0.017537,-0.012054,25.548531,400.670166,246.007065
5664,-1.197118,0.017594,-0.012707,25.509941,400.673767,246.031036
5665,-1.197223,0.01724,-0.012137,25.510191,400.619659,246.049118
5666,-1.197611,0.017171,-0.012766,25.522375,400.632996,246.078842
5667,-1.197542,0.017383,-0.01269,25.490372,400.640167,246.094971
5668,-1.197493,0.017177,-0.012568,25.529085,400.651642,246.100677
5669,-1.197336,0.017331,-0.012084,25.562414,400.663788,246.037491
5670,-1.197262,0.017271,-0.012425,25.506458,400.627991,246.020325
5671,-1.19735,0.018099,-0.012875,25.526659,400.643188,246.048096
5672,-1.197615,0.017425,-0.012001,25.60726,400.631073,246.058685
5673,-1.197345,0.01787,-0.012557,25.598696,400.636139,246.029663
5674,-1.197301,0.01784,-0.012229,25.619032,400.666046,245.986359
5675,-1.197487,0.018027,-0.011463,25.734228,400.640808,245.981079
5676,-1.197837,0.017703,-0.011079,25.718596,400.721924,245.973465
5677,-1.197459,0.017434,-0.01078,25.84099,400.676422,245.996948
5678,-1.19751,0.01796,-0.010488,25.84025,400.738373,245.970825
5679,-1.19729,0.018314,-0.011189,25.894476,400.70752,246.002335
5680,-1.197283,0.018194,-0.010223,25.931511,400.702545,246.007065
5681,-1.197326,0.018697,-0.010311,25.994358,400.651672,246.04184
5682,-1.196979,0.018691,-0.01024,26.045221,400.677338,245.97522
5683,-1.19747,0.01884,-0.010062,26.113583,400.689423,245.972794
5684,-1.197347,0.019769,-0.01056,26.134842,400.651611,245.956848
5685,-1.197265,0.019698,-0.010197,26.201401,400.644318,245.970322
5686,-1.197387,0.020181,-0.010154,26.178425,400.677856,245.892303
5687,-1.197294,0.020232,-0.010036,26.234171,400.701324,245.915573
5688,-1.197129,0.020169,-0.00944,26.300346,400.689056,245.851257
5689,-1.197356,0.020635,-0.009806,26.322794,400.647675,245.900055
5690,-1.197075,0.021295,-0.010019,26.290777,400.685913,245.90239
5691,-1.197238,0.020593,-0.009493,26.359396,400.698669,245.87915
5692,-1.19697,0.020541,-0.008832,26.334349,400.724426,245.839828
5693,-1.197323,0.020564,-0.009073,26.362823,400.70166,245.883347
5694,-1.197339,0.021227,-0.008728,26.369249,400.682465,245.906189
5695,-1.197135,0.020879,-0.00901,26.370062,400.724091,245.847931
5696,-1.197278,0.020751,-0.009023,26.412664,400.698669,245.920853
5697,-1.19705,0.021051,-0.009338,26.32663,400.681396,245.904861
5698,-1.197063,0.020647,-0.00946,26.38126,400.670532,245.871155
5699,-1.197021,0.02062,-0.009196,26.376368,400.703796,245.864395
5700,-1.197008,0.021198,-0.009947,26.31501,400.662231,245.874588
5701,-1.197088,0.021176,-0.00999,26.219187,400.700012,245.852676
5702,-1.196954,0.020715,-0.009867,26.305128,400.703735,245.853088
5703,-1.197459,0.019998,-0.009687,26.197067,400.736023,245.886154
5704,-1.197229,0.020576,-0.009554,26.191763,400.657898,245.913239
5705,-1.197291,0.020277,-0.009964,26.165171,400.674957,245.959763
5706,-1.196906,0.020326,-0.010918,26.074301,400.64093,245.945969
5707,-1.197231,0.019556,-0.010239,26.090151,400.691376,245.984573
5708,-1.197037,0.020092,-0.010922,25.997606,400.695831,245.973663
5709,-1.197557,0.018799,-0.010321,26.019567,400.635956,246.010605
5710,-1.197285,0.0189,-0.010558,25.991562,400.689301,246.021561
5711,-1.197381,0.01858,-0.010404,25.924204,400.685547,245.964249
5712,-1.197561,0.018087,-0.010759,25.859064,400.709045,246.02507
5713,-1.197449,0.018519,-0.011373,25.765537,400.714905,245.987091
5714,-1.197488,0.017414,-0.01051,25.839046,400.690643,246.04126
5715,-1.197119,0.018087,-0.011636,25.776203,400.647095,245.955429
5716,-1.197169,0.018353,-0.012168,25.743202,400.691223,245.957275
5717,-1.197545,0.017757,-0.011466,25.705139,400.670319,246.01683
5718,-1.197474,0.017899,-0.011792,25.704538,400.62262,246.094925
5719,-1.197496,0.017766,-0.011566,25.646955,400.660339,246.044434
5720,-1.197363,0.017715,-0.011743,25.657179,400.601776,246.088776
5721,-1.197803,0.018314,-0.012473,25.643202,400.635132,246.126434
5722,-1.197443,0.017927,-0.012671,25.517166,400.686493,246.028702
5723,-1.197581,0.017868,-0.012243,25.58193,400.680176,246.091751
5724,-1.197788,0.017435,-0.011774,25.64794,400.674927,246.076782
5725,-1.197415,0.017977,-0.012266,25.543079,400.69342,246.015686
5726,-1.197673,0.017435,-0.011717,25.653746,400.625092,246.004181
5727,-1.197516,0.017105,-0.011217,25.646984,400.706665,246.005569
5728,-1.197657,0.017657,-0.011805,25.644361,400.645508,246.013016
5729,-1.197488,0.017486,-0.011492,25.666843,400.650482,246.00238
5730,-1.197436,0.017218,-0.011274,25.72179,400.685516,246.010361
5731,-1.197363,0.018104,-0.011794,25.739252,400.722656,246.004745
5732,-1.197657,0.017833,-0.011433,25.751476,400.682709,246.041779
5733,-1.197331,0.017502,-0.010364,25.828466,400.668274,246.000198
5734,-1.197458,0.01876,-0.011634,25.830839,400.670837,246.062317
5735,-1.197558,0.017981,-0.010756,25.860767,400.662109,246.014511
5736,-1.197422,0.01838,-0.010825,25.963028,400.651062,246.004242
5737,-1.197171,0.018712,-0.010302,25.959852,400.667236,245.976974
5738,-1.197282,0.019217,-0.011469,25.943743,400.677917,245.984787
5739,-1.19717,0.019257,-0.010833,26.038738,400.685944,245.92807
5740,-1.197313,0.019736,-0.01078,26.077412,400.66803,245.92952
5741,-1.19708,0.020051,-0.010832,26.071157,400.685791,245.890976
5742,-1.197511,0.020021,-0.010681,26.085163,400.716278,245.897827
5743,-1.197329,0.019392,-0.009485,26.13126,400.708588,245.929245
5744,-1.197303,0.019967,-0.009614,26.277914,400.645905,245.956848
5745,-1.197183,0.020337,-0.009664,26.253325,400.696075,245.934296
5746,-1.197357,0.019967,-0.009528,26.237337,400.694977,245.95668
5747,-1.19735,0.020178,-0.00932,26.262154,400.707306,245.900177
5748,-1.196875,0.020121,-0.009933,26.248718,400.690918,245.847763
5749,-1.197134,0.020936,-0.010143,26.253956,400.689636,245.845657
5750,-1.19738,0.02065,-0.00981,26.28293,400.694092,245.861435
5751,-1.197074,0.020588,-0.009933,26.280619,400.716919,245.9021
5752,-1.197276,0.020799,-0.00963,26.336208,400.693726,245.873383
5753,-1.197131,0.02078,-0.009901,26.281828,400.695953,245.883743
5754,-1.197443,0.020018,-0.009097,26.322712,400.649567,245.877441
5755,-1.197247,0.019913,-0.009129,26.310089,400.63797,245.896301
5756,-1.197132,0.02058,-0.00963,26.247717,400.6586,245.857529
5757,-1.197027,0.020765,-0.009883,26.225794,400.656128,245.88089
5758,-1.197271,0.020421,-0.010162,26.227728,400.654663,245.947525
5759,-1.196937,0.020346,-0.010171,26.178911,400.659363,245.884003
5760,-1.197369,0.019808,-0.009833,26.205168,400.631836,245.960022
5761,-1.197243,0.02007,-0.009976,26.166458,400.693481,245.94371
5762,-1.19727,0.019475,-0.010023,26.12182,400.708069,245.934982
5763,-1.196947,0.019932,-0.010909,26.002174,400.730072,245.859253
5764,-1.196823,0.019694,-0.010017,26.036049,400.732269,245.913483
5765,-1.1972,0.019414,-0.010757,25.972025,400.674042,245.917297
5766,-1.197766,0.01866,-0.009961,25.983255,400.69281,245.965973
5767,-1.197611,0.018796,-0.010213,25.996582,400.671082,245.959259
5768,-1.197608,0.018725,-0.010593,25.924412,400.667236,245.974197
5769,-1.197727,0.018006,-0.010411,25.911638,400.663727,246.040771
5770,-1.197552,0.018384,-0.010745,25.852512,400.662079,245.995483
5771,-1.197201,0.017988,-0.010636,25.817976,400.707397,245.996338
5772,-1.197302,0.018277,-0.011361,25.773829,400.653992,246.018997
5773,-1.19701,0.018649,-0.012357,25.736038,400.695862,245.959869
5774,-1.197382,0.018531,-0.011711,25.724804,400.658264,246.028305
5775,-1.197822,0.018074,-0.011732,25.724951,400.659485,246.031784
5776,-1.19732,0.01814,-0.012012,25.663437,400.665558,246.023422
5777,-1.197177,0.018115,-0.012507,25.648561,400.664795,246.003204
5778,-1.197164,0.017864,-0.011839,25.708223,400.649414,246.021927
5779,-1.197444,0.017689,-0.011961,25.59244,400.670685,245.999405
5780,-1.197361,0.017625,-0.011672,25.664091,400.697937,245.998947
5781,-1.197503,0.017234,-0.011547,25.718271,400.661469,246.055954
5782,-1.197454,0.017867,-0.011735,25.662119,400.682617,246.006409
5783,-1.197236,0.017871,-0.012389,25.647543,400.67099,245.999039
5784,-1.197368,0.017875,-0.011864,25.715492,400.66748,246.047745
5785,-1.197481,0.018039,-0.011711,25.730047,400.681,246.044434
5786,-1.197418,0.018151,-0.011675,25.706264,400.722656,245.994492
5787,-1.197666,0.018002,-0.011522,25.773804,400.705322,246.022598
5788,-1.197492,0.018166,-0.011428,25.798769,400.696442,246.040955
5789,-1.198021,0.017919,-0.010822,25.829969,400.720581,246.048218
5790,-1.197571,0.018373,-0.011438,25.846502,400.688416,246.009323
5791,-1.197502,0.018048,-0.010795,25.906725,400.656372,246.010223
5792,-1.197341,0.018215,-0.011135,25.943142,400.644623,245.997238
5793,-1.197366,0.018287,-0.010522,25.970901,400.681793,245.994888
5794,-1.197215,0.018641,-0.010497,26.033625,400.658417,245.955673
5795,-1.197293,0.019004,-0.010521,26.022846,400.700256,245.948593
5796,-1.197235,0.018802,-0.010323,26.112028,400.674805,245.968384
5797,-1.197494,0.019379,-0.010464,26.123697,400.662933,245.964188
5798,-1.197339,0.019049,-0.009911,26.210804,400.673706,245.969849
5799,-1.197712,0.019221,-0.009875,26.196665,400.684967,245.981613
5800,-1.197413,0.020282,-0.010642,26.185255,400.696442,245.967178
5801,-1.197302,0.019925,-0.009461,26.251398,400.727753,245.934219
5802,-1.197307,0.020332,-0.009752,26.244747,400.699799,245.922958
5803,-1.197133,0.020521,-0.009875,26.24634,400.708038,245.885559
5804,-1.197556,0.020322,-0.009163,26.308359,400.69043,245.88179
5805,-1.197067,0.021061,-0.009608,26.235003,400.712219,245.839478
5806,-1.19721,0.021161,-0.009998,26.26976,400.664886,245.837051
5807,-1.197402,0.020262,-0.00883,26.2889,400.661469,245.822662
5808,-1.197196,0.020705,-0.009503,26.296995,400.682373,245.835571
5809,-1.197128,0.021243,-0.00986,26.290596,400.64325,245.865738
5810,-1.197091,0.021286,-0.009293,26.288742,400.672913,245.889175
5811,-1.197447,0.020846,-0.009711,26.249063,400.675995,245.903839
5812,-1.197171,0.020687,-0.0094,26.27026,400.65448,245.926407
5813,-1.19734,0.020822,-0.010087,26.250048,400.693024,245.895798
5814,-1.197492,0.020311,-0.009313,26.206802,400.70166,245.935806
5815,-1.197292,0.020329,-0.01014,26.208485,400.717987,245.916458
5816,-1.197379,0.019928,-0.009887,26.263672,400.682861,245.880539
5817,-1.197815,0.019405,-0.009812,26.22823,400.688995,245.938629
5818,-1.197284,0.020095,-0.010976,26.109341,400.753876,245.922668
5819,-1.197501,0.019581,-0.010536,26.06789,400.738953,245.936401
5820,-1.197207,0.019439,-0.010426,26.061754,400.737213,245.905548
5821,-1.19741,0.018943,-0.010622,26.023266,400.691345,245.945175
5822,-1.197462,0.019041,-0.011282,25.969999,400.646973,245.937027
5823,-1.197434,0.019249,-0.010956,25.906199,400.660187,245.909653
5824,-1.197663,0.018183,-0.01027,25.978125,400.648102,246.029556
5825,-1.197401,0.018461,-0.01053,25.89579,400.624542,246.009155
5826,-1.197686,0.018453,-0.011013,25.854471,400.638245,246.04158
5827,-1.197314,0.018464,-0.011172,25.812973,400.652527,246.016586
5828,-1.197367,0.017974,-0.011082,25.740637,400.658295,245.985077
5829,-1.197488,0.01832,-0.010903,25.789619,400.633209,246.018433
5830,-1.197482,0.018028,-0.01107,25.708803,400.647919,245.951447
5831,-1.197739,0.017958,-0.011499,25.681728,400.675781,245.986755
5832,-1.197665,0.01815,-0.011213,25.724741,400.692322,246.015991
5833,-1.197286,0.018078,-0.011353,25.727274,400.668335,245.945404
5834,-1.197329,0.017808,-0.011277,25.709316,400.66745,245.978363
5835,-1.1976,0.016971,-0.010669,25.760519,400.696167,245.987762
5836,-1.197349,0.01749,-0.011309,25.620018,400.697205,245.999008
5837,-1.197548,0.017641,-0.011486,25.672937,400.723206,246.015717
5838,-1.197433,0.01801,-0.011548,25.692657,400.652222,246.042435
5839,-1.197802,0.017815,-0.011648,25.693184,400.665222,246.045563
